timestamp,model,total_questions,cpu_time_total,cpu_time_avg,latency_total,latency_avg,search_count,no_search_count,avg_confidence,errors,discrepancies_total,avg_delta_conf,avg_abs_delta_conf,options_json,domains_json,source_file,search_rate,discrepancy_rate,options,opt_temperature,opt_top_p,opt_top_k,opt_num_predict,opt_repeat_penalty,opt_num_thread,opt_format
1757139599.6536546,qwen2.5:0.5b-instruct,60,1.609375,0.026823,37.060025,0.617667,37,23,0.9845,0,24,0.1125,0.115,"{""format"": ""json"", ""temperature"": 0.18, ""top_p"": 0.52, ""top_k"": 1, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 15, ""no_search"": 0, ""avg_confidence"": 0.99, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.19999999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9719999999999999, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": 0.12666666666666665}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9833333333333332, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.178}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9926666666666667, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.010000000000000009}}",results2.csv,0.6166666666666667,0.4,"{'format': 'json', 'temperature': 0.18, 'top_p': 0.52, 'top_k': 1, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.18,0.52,1,22,1.1,6,json
1757139672.4240494,llama3.2:1b,60,1.640625,0.027344,70.922205,1.182037,44,16,0.858167,0,31,-0.145161,0.26,"{""format"": ""json"", ""temperature"": 0.18, ""top_p"": 0.52, ""top_k"": 1, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 15, ""no_search"": 0, ""avg_confidence"": 1.0, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.19999999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.9373333333333334, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": -0.01799999999999997}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 14, ""no_search"": 1, ""avg_confidence"": 0.6153333333333334, ""discrepancies"": 13, ""discrepancies_pct"": 0.8666666666666667, ""avg_delta_conf"": -0.2623076923076923}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 10, ""no_search"": 5, ""avg_confidence"": 0.8799999999999998, ""discrepancies"": 10, ""discrepancies_pct"": 0.6666666666666666, ""avg_delta_conf"": -0.16}}",results2.csv,0.7333333333333333,0.5166666666666667,"{'format': 'json', 'temperature': 0.18, 'top_p': 0.52, 'top_k': 1, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.18,0.52,1,22,1.1,6,json
1757139834.2255733,phi4-mini:3.8b,60,1.71875,0.028646,159.137121,2.652285,40,20,0.923333,0,27,0.042593,0.055926,"{""format"": ""json"", ""temperature"": 0.07, ""top_p"": 0.75, ""top_k"": 1, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 15, ""no_search"": 0, ""avg_confidence"": 0.913333333333333, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.09999999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.8799999999999998, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.022500000000000003}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9033333333333331, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.05545454545454542}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 1, ""no_search"": 14, ""avg_confidence"": 0.9966666666666666, ""discrepancies"": 1, ""discrepancies_pct"": 0.06666666666666667, ""avg_delta_conf"": -0.030000000000000027}}",results2.csv,0.6666666666666666,0.45,"{'format': 'json', 'temperature': 0.07, 'top_p': 0.75, 'top_k': 1, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.07,0.75,1,22,1.1,6,json
1757139875.237954,granite3.1-moe:1b,60,1.609375,0.026823,39.743462,0.662391,37,23,0.956,0,28,0.071071,0.090357,"{""format"": ""json"", ""temperature"": 0.07, ""top_p"": 0.75, ""top_k"": 1, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 13, ""no_search"": 2, ""avg_confidence"": 0.9573333333333331, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.12799999999999995}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9499999999999997, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": 0.11777777777777776}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.9526666666666664, ""discrepancies"": 4, ""discrepancies_pct"": 0.26666666666666666, ""avg_delta_conf"": 0.13499999999999998}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 10, ""no_search"": 5, ""avg_confidence"": 0.964, ""discrepancies"": 10, ""discrepancies_pct"": 0.6666666666666666, ""avg_delta_conf"": -0.025}}",results2.csv,0.6166666666666667,0.4666666666666667,"{'format': 'json', 'temperature': 0.07, 'top_p': 0.75, 'top_k': 1, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.07,0.75,1,22,1.1,6,json
1757139975.701077,falcon3:1b,60,1.78125,0.029687,98.448601,1.64081,55,5,0.861667,0,42,0.005476,0.080714,"{""format"": ""json"", ""temperature"": 0.07, ""top_p"": 0.75, ""top_k"": 1, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 15, ""no_search"": 0, ""avg_confidence"": 0.9106666666666665, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.07333333333333332}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 14, ""no_search"": 1, ""avg_confidence"": 0.8153333333333334, ""discrepancies"": 14, ""discrepancies_pct"": 0.9333333333333333, ""avg_delta_conf"": -0.029999999999999964}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 13, ""no_search"": 2, ""avg_confidence"": 0.7999999999999999, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.09583333333333331}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 13, ""no_search"": 2, ""avg_confidence"": 0.9206666666666667, ""discrepancies"": 13, ""discrepancies_pct"": 0.8666666666666667, ""avg_delta_conf"": -0.05538461538461536}}",results2.csv,0.9166666666666666,0.7,"{'format': 'json', 'temperature': 0.07, 'top_p': 0.75, 'top_k': 1, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.07,0.75,1,22,1.1,6,json
1757140119.5033548,granite3.3:2b,60,1.84375,0.030729,142.333872,2.372231,34,26,0.9675,0,25,0.1152,0.1176,"{""format"": ""json"", ""temperature"": 0.07, ""top_p"": 0.75, ""top_k"": 1, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9599999999999997, ""discrepancies"": 4, ""discrepancies_pct"": 0.26666666666666666, ""avg_delta_conf"": 0.12499999999999997}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9566666666666666, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": 0.10222222222222221}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9566666666666664, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.1354545454545454}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 1, ""no_search"": 14, ""avg_confidence"": 0.9966666666666666, ""discrepancies"": 1, ""discrepancies_pct"": 0.06666666666666667, ""avg_delta_conf"": -0.030000000000000027}}",results2.csv,0.5666666666666667,0.4166666666666667,"{'format': 'json', 'temperature': 0.07, 'top_p': 0.75, 'top_k': 1, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.07,0.75,1,22,1.1,6,json
1757140159.570049,qwen2.5:0.5b-instruct,60,1.6875,0.028125,38.572986,0.642883,37,23,0.9845,0,24,0.1125,0.115,"{""format"": ""json"", ""temperature"": 0.07, ""top_p"": 0.75, ""top_k"": 1, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 15, ""no_search"": 0, ""avg_confidence"": 0.99, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.19999999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9719999999999999, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": 0.12666666666666665}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9833333333333332, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.178}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9926666666666667, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.010000000000000009}}",results2.csv,0.6166666666666667,0.4,"{'format': 'json', 'temperature': 0.07, 'top_p': 0.75, 'top_k': 1, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.07,0.75,1,22,1.1,6,json
1757140232.618082,llama3.2:1b,60,1.65625,0.027604,70.899452,1.181658,44,16,0.858167,0,31,-0.145161,0.26,"{""format"": ""json"", ""temperature"": 0.07, ""top_p"": 0.75, ""top_k"": 1, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 15, ""no_search"": 0, ""avg_confidence"": 1.0, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.19999999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.9373333333333334, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": -0.01799999999999997}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 14, ""no_search"": 1, ""avg_confidence"": 0.6153333333333334, ""discrepancies"": 13, ""discrepancies_pct"": 0.8666666666666667, ""avg_delta_conf"": -0.2623076923076923}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 10, ""no_search"": 5, ""avg_confidence"": 0.8799999999999998, ""discrepancies"": 10, ""discrepancies_pct"": 0.6666666666666666, ""avg_delta_conf"": -0.16}}",results2.csv,0.7333333333333333,0.5166666666666667,"{'format': 'json', 'temperature': 0.07, 'top_p': 0.75, 'top_k': 1, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.07,0.75,1,22,1.1,6,json
1757140391.5577624,phi4-mini:3.8b,60,1.765625,0.029427,156.216595,2.60361,40,20,0.925833,0,27,0.048148,0.057778,"{""format"": ""json"", ""temperature"": 0.74, ""top_p"": 0.39, ""top_k"": 45, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 15, ""no_search"": 0, ""avg_confidence"": 0.9166666666666664, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.11666666666666663}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.8799999999999998, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.022500000000000003}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9099999999999998, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.06454545454545452}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 1, ""no_search"": 14, ""avg_confidence"": 0.9966666666666666, ""discrepancies"": 1, ""discrepancies_pct"": 0.06666666666666667, ""avg_delta_conf"": -0.030000000000000027}}",results2.csv,0.6666666666666666,0.45,"{'format': 'json', 'temperature': 0.74, 'top_p': 0.39, 'top_k': 45, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.74,0.39,45,22,1.1,6,json
1757140433.2498991,granite3.1-moe:1b,60,1.640625,0.027344,40.427862,0.673798,37,23,0.9565,0,28,0.072143,0.089286,"{""format"": ""json"", ""temperature"": 0.74, ""top_p"": 0.39, ""top_k"": 45, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 13, ""no_search"": 2, ""avg_confidence"": 0.9573333333333331, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.12799999999999995}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9499999999999997, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": 0.11777777777777776}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.9526666666666664, ""discrepancies"": 4, ""discrepancies_pct"": 0.26666666666666666, ""avg_delta_conf"": 0.13499999999999998}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 10, ""no_search"": 5, ""avg_confidence"": 0.966, ""discrepancies"": 10, ""discrepancies_pct"": 0.6666666666666666, ""avg_delta_conf"": -0.02200000000000001}}",results2.csv,0.6166666666666667,0.4666666666666667,"{'format': 'json', 'temperature': 0.74, 'top_p': 0.39, 'top_k': 45, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.74,0.39,45,22,1.1,6,json
1757140531.1879518,falcon3:1b,60,1.75,0.029167,96.263373,1.60439,56,4,0.8855,0,43,0.016512,0.080698,"{""format"": ""json"", ""temperature"": 0.74, ""top_p"": 0.39, ""top_k"": 45, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 15, ""no_search"": 0, ""avg_confidence"": 0.9133333333333332, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.0833333333333333}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 14, ""no_search"": 1, ""avg_confidence"": 0.8486666666666667, ""discrepancies"": 14, ""discrepancies_pct"": 0.9333333333333333, ""avg_delta_conf"": 0.005714285714285751}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 14, ""no_search"": 1, ""avg_confidence"": 0.8566666666666667, ""discrepancies"": 13, ""discrepancies_pct"": 0.8666666666666667, ""avg_delta_conf"": 0.08769230769230767}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 13, ""no_search"": 2, ""avg_confidence"": 0.9233333333333333, ""discrepancies"": 13, ""discrepancies_pct"": 0.8666666666666667, ""avg_delta_conf"": -0.058461538461538426}}",results2.csv,0.9333333333333333,0.7166666666666667,"{'format': 'json', 'temperature': 0.74, 'top_p': 0.39, 'top_k': 45, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.74,0.39,45,22,1.1,6,json
1757140667.9748073,granite3.3:2b,60,1.609375,0.026823,135.269363,2.254489,34,26,0.9675,0,25,0.1152,0.1176,"{""format"": ""json"", ""temperature"": 0.74, ""top_p"": 0.39, ""top_k"": 45, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9599999999999997, ""discrepancies"": 4, ""discrepancies_pct"": 0.26666666666666666, ""avg_delta_conf"": 0.12499999999999997}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9566666666666666, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": 0.10222222222222221}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9566666666666664, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.1354545454545454}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 1, ""no_search"": 14, ""avg_confidence"": 0.9966666666666666, ""discrepancies"": 1, ""discrepancies_pct"": 0.06666666666666667, ""avg_delta_conf"": -0.030000000000000027}}",results2.csv,0.5666666666666667,0.4166666666666667,"{'format': 'json', 'temperature': 0.74, 'top_p': 0.39, 'top_k': 45, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.74,0.39,45,22,1.1,6,json
1757140706.947732,qwen2.5:0.5b-instruct,60,1.640625,0.027344,37.060866,0.617681,37,23,0.987,0,24,0.114167,0.119167,"{""format"": ""json"", ""temperature"": 0.74, ""top_p"": 0.39, ""top_k"": 45, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 15, ""no_search"": 0, ""avg_confidence"": 0.99, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.19999999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.978, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": 0.13666666666666666}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 6, ""no_search"": 9, ""avg_confidence"": 0.9873333333333334, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.174}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 7, ""no_search"": 8, ""avg_confidence"": 0.9926666666666667, ""discrepancies"": 7, ""discrepancies_pct"": 0.4666666666666667, ""avg_delta_conf"": 0.005714285714285735}}",results2.csv,0.6166666666666667,0.4,"{'format': 'json', 'temperature': 0.74, 'top_p': 0.39, 'top_k': 45, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.74,0.39,45,22,1.1,6,json
1757140780.9312942,llama3.2:1b,60,1.6875,0.028125,72.109323,1.201822,44,16,0.809167,0,31,-0.24,0.357419,"{""format"": ""json"", ""temperature"": 0.74, ""top_p"": 0.39, ""top_k"": 45, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 15, ""no_search"": 0, ""avg_confidence"": 1.0, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.19999999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.882, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": -0.18399999999999994}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 14, ""no_search"": 1, ""avg_confidence"": 0.5513333333333333, ""discrepancies"": 13, ""discrepancies_pct"": 0.8666666666666667, ""avg_delta_conf"": -0.33615384615384614}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 10, ""no_search"": 5, ""avg_confidence"": 0.8033333333333332, ""discrepancies"": 10, ""discrepancies_pct"": 0.6666666666666666, ""avg_delta_conf"": -0.275}}",results2.csv,0.7333333333333333,0.5166666666666667,"{'format': 'json', 'temperature': 0.74, 'top_p': 0.39, 'top_k': 45, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.74,0.39,45,22,1.1,6,json
1757140940.3357644,phi4-mini:3.8b,60,1.71875,0.028646,156.702727,2.611712,40,20,0.923333,0,27,0.042593,0.055926,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.28, ""top_k"": 23, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 15, ""no_search"": 0, ""avg_confidence"": 0.913333333333333, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.09999999999999998}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.8799999999999998, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.022500000000000003}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9033333333333331, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.05545454545454542}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 1, ""no_search"": 14, ""avg_confidence"": 0.9966666666666666, ""discrepancies"": 1, ""discrepancies_pct"": 0.06666666666666667, ""avg_delta_conf"": -0.030000000000000027}}",results2.csv,0.6666666666666666,0.45,"{'format': 'json', 'temperature': 0.65, 'top_p': 0.28, 'top_k': 23, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.65,0.28,23,22,1.1,6,json
1757140984.2543695,granite3.1-moe:1b,60,1.640625,0.027344,42.294383,0.704906,37,23,0.956,0,28,0.071071,0.090357,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.28, ""top_k"": 23, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 13, ""no_search"": 2, ""avg_confidence"": 0.9573333333333331, ""discrepancies"": 5, ""discrepancies_pct"": 0.3333333333333333, ""avg_delta_conf"": 0.12799999999999995}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9499999999999997, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": 0.11777777777777776}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 5, ""no_search"": 10, ""avg_confidence"": 0.9526666666666664, ""discrepancies"": 4, ""discrepancies_pct"": 0.26666666666666666, ""avg_delta_conf"": 0.13499999999999998}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 10, ""no_search"": 5, ""avg_confidence"": 0.964, ""discrepancies"": 10, ""discrepancies_pct"": 0.6666666666666666, ""avg_delta_conf"": -0.025}}",results2.csv,0.6166666666666667,0.4666666666666667,"{'format': 'json', 'temperature': 0.65, 'top_p': 0.28, 'top_k': 23, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.65,0.28,23,22,1.1,6,json
1757141084.1033964,falcon3:1b,60,1.5625,0.026042,98.092053,1.634868,55,5,0.861167,0,42,0.004762,0.08,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.28, ""top_k"": 23, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 15, ""no_search"": 0, ""avg_confidence"": 0.9106666666666665, ""discrepancies"": 3, ""discrepancies_pct"": 0.2, ""avg_delta_conf"": 0.07333333333333332}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 14, ""no_search"": 1, ""avg_confidence"": 0.8186666666666668, ""discrepancies"": 14, ""discrepancies_pct"": 0.9333333333333333, ""avg_delta_conf"": -0.026428571428571395}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 13, ""no_search"": 2, ""avg_confidence"": 0.7946666666666666, ""discrepancies"": 12, ""discrepancies_pct"": 0.8, ""avg_delta_conf"": 0.08916666666666666}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 13, ""no_search"": 2, ""avg_confidence"": 0.9206666666666669, ""discrepancies"": 13, ""discrepancies_pct"": 0.8666666666666667, ""avg_delta_conf"": -0.05538461538461535}}",results2.csv,0.9166666666666666,0.7,"{'format': 'json', 'temperature': 0.65, 'top_p': 0.28, 'top_k': 23, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.65,0.28,23,22,1.1,6,json
1757141221.562286,granite3.3:2b,60,1.640625,0.027344,136.019892,2.266998,34,26,0.9675,0,25,0.1152,0.1176,"{""format"": ""json"", ""temperature"": 0.65, ""top_p"": 0.28, ""top_k"": 23, ""repeat_penalty"": 1.1, ""num_thread"": 6, ""num_predict"": 22, ""raw"": true}","{""general"": {""domain"": ""general"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9599999999999997, ""discrepancies"": 4, ""discrepancies_pct"": 0.26666666666666666, ""avg_delta_conf"": 0.12499999999999997}, ""mental_health"": {""domain"": ""mental_health"", ""total"": 15, ""search"": 9, ""no_search"": 6, ""avg_confidence"": 0.9566666666666666, ""discrepancies"": 9, ""discrepancies_pct"": 0.6, ""avg_delta_conf"": 0.10222222222222221}, ""programming"": {""domain"": ""programming"", ""total"": 15, ""search"": 12, ""no_search"": 3, ""avg_confidence"": 0.9566666666666664, ""discrepancies"": 11, ""discrepancies_pct"": 0.7333333333333333, ""avg_delta_conf"": 0.1354545454545454}, ""math"": {""domain"": ""math"", ""total"": 15, ""search"": 1, ""no_search"": 14, ""avg_confidence"": 0.9966666666666666, ""discrepancies"": 1, ""discrepancies_pct"": 0.06666666666666667, ""avg_delta_conf"": -0.030000000000000027}}",results2.csv,0.5666666666666667,0.4166666666666667,"{'format': 'json', 'temperature': 0.65, 'top_p': 0.28, 'top_k': 23, 'repeat_penalty': 1.1, 'num_thread': 6, 'num_predict': 22, 'raw': True}",0.65,0.28,23,22,1.1,6,json
